id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,data_quality_score
8143,User8143,,Male,Desktop,Side,News,Afternoon,0,4
7147,User7147,49.0,Male,Desktop,Side,,Morning,0,3
783,User783,56.0,Female,Desktop,Bottom,,Night,0,5
5983,User5983,,Male,Tablet,,Education,,0,2
6599,User6599,,Female,Tablet,,,,0,2
4738,User4738,,Female,Mobile,Side,,Afternoon,0,4
1170,User1170,26.0,Male,Desktop,Bottom,,Afternoon,0,5
6284,User6284,19.0,Male,Mobile,Top,Entertainment,,0,4
5822,User5822,55.0,Male,Mobile,Top,Social Media,Evening,0,4
6277,User6277,,Non-Binary,Desktop,Bottom,,,0,3
9705,User9705,,Male,Desktop,Bottom,Social Media,Morning,0,3
2569,User2569,,Male,Mobile,Bottom,News,Morning,0,3
3485,User3485,,Male,Tablet,Bottom,,Morning,0,3
3927,User3927,,Male,Mobile,Bottom,News,Night,0,5
1446,User1446,,Male,Desktop,Bottom,,Night,1,2
4297,User4297,,Male,Desktop,Bottom,,,0,2
3600,User3600,,Non-Binary,Mobile,Side,,,0,3
7450,User7450,,Male,Desktop,Bottom,News,Night,1,3
8517,User8517,18.0,Male,Tablet,Bottom,Education,Afternoon,0,5
8436,User8436,36.0,Male,Desktop,Side,Entertainment,Evening,0,5
6667,User6667,57.0,Female,Tablet,,Social Media,,0,4
4673,User4673,33.0,Female,Mobile,Top,News,Evening,0,5
1583,User1583,44.0,Male,Mobile,Top,,,0,3
8538,User8538,,Female,Mobile,Bottom,Education,Morning,0,5
2609,User2609,33.0,Male,Desktop,Bottom,,Afternoon,0,4
255,User255,31.0,Male,Desktop,,Entertainment,,1,2
3144,User3144,,Male,Desktop,Side,Shopping,Morning,1,5
6553,User6553,,Male,Desktop,Bottom,,,1,2
2913,User2913,,Non-Binary,Mobile,Top,,Evening,1,3
2992,User2992,42.0,Male,Tablet,Top,Education,Night,0,6
18,User18,32.0,Female,Mobile,Side,Shopping,Evening,0,6
2728,User2728,,Non-Binary,Mobile,Top,,Evening,0,3
3357,User3357,,Male,Desktop,Side,News,Morning,0,3
8977,User8977,,Male,Desktop,Side,News,Morning,0,4
7455,User7455,48.0,Male,Desktop,Side,Social Media,Afternoon,0,4
7838,User7838,45.0,Male,Desktop,Top,,Evening,0,4
8544,User8544,41.0,Male,Mobile,Bottom,Entertainment,,0,5
4016,User4016,32.0,Male,Desktop,Side,,Evening,0,3
2397,User2397,,Male,Mobile,Top,Social Media,Night,0,3
3303,User3303,,Male,Mobile,Side,,Evening,0,3
487,User487,,Male,Desktop,Side,,Afternoon,1,3
1122,User1122,,Non-Binary,Tablet,,,,1,2
8487,User8487,64.0,Female,Desktop,Bottom,,Morning,0,5
5082,User5082,,Female,Mobile,Top,Shopping,,1,4
3266,User3266,,Male,Tablet,Top,,Afternoon,1,4
595,User595,,Male,Mobile,Side,,Morning,0,3
9723,User9723,,Male,Mobile,Side,,,1,2
4057,User4057,,Male,Desktop,Side,,,1,2
9089,User9089,,Male,Tablet,Bottom,,,0,2
6992,User6992,30.0,Female,Tablet,Side,News,Morning,0,6
9582,User9582,,Male,Desktop,Top,,Night,0,2
7652,User7652,,Male,Desktop,Bottom,Education,,1,3
2953,User2953,35.0,Male,Desktop,Top,,Afternoon,0,3
173,User173,29.0,Male,Mobile,Side,,Morning,0,5
3403,User3403,,Female,Desktop,Top,,Night,1,4
6545,User6545,,Female,Desktop,Top,Social Media,Evening,0,3
9846,User9846,27.0,Female,Tablet,Top,Shopping,Night,0,6
9303,User9303,49.0,Non-Binary,Tablet,Side,,Evening,0,5
4663,User4663,50.0,Male,Tablet,Bottom,Entertainment,Morning,0,6
9620,User9620,,Male,Desktop,Top,,Evening,0,3
3948,User3948,21.0,Female,Mobile,Bottom,Entertainment,Evening,0,6
6075,User6075,,Male,Desktop,Side,Social Media,Night,1,3
1420,User1420,62.0,Male,Desktop,Bottom,News,Morning,1,4
2524,User2524,,Male,Mobile,Top,Entertainment,Afternoon,0,4
2058,User2058,,Non-Binary,Tablet,Bottom,,,0,3
6487,User6487,19.0,Male,Desktop,Bottom,,Morning,1,3
5478,User5478,,Male,Mobile,Side,Entertainment,Afternoon,0,4
5055,User5055,,Male,Desktop,Top,Education,Morning,1,5
8041,User8041,,Male,Mobile,Side,Social Media,Afternoon,1,3
870,User870,53.0,Male,Mobile,Side,Social Media,Afternoon,0,5
393,User393,40.0,Male,Desktop,Bottom,,,1,3
4772,User4772,63.0,Male,Desktop,Bottom,,Afternoon,0,3
3144,User3144,24.0,Male,Desktop,Side,Shopping,,1,5
5082,User5082,44.0,Female,Desktop,Top,Shopping,Afternoon,1,5
9430,User9430,,Female,Tablet,Top,Social Media,Morning,0,5
8101,User8101,59.0,Male,Desktop,Side,,Afternoon,1,3
4640,User4640,26.0,Male,Desktop,Top,Shopping,Afternoon,0,5
2595,User2595,,Male,Desktop,Bottom,,Morning,1,3
7511,User7511,,Female,Desktop,Side,,Night,1,4
5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1,5
9892,User9892,,Male,Tablet,Side,,Evening,1,2
6660,User6660,42.0,Non-Binary,Desktop,Side,,Morning,0,5
9220,User9220,,Female,Mobile,Side,Social Media,,1,4
2542,User2542,,Non-Binary,Desktop,Side,,,1,2
4029,User4029,21.0,Female,Desktop,Side,,,1,4
8631,User8631,,Female,Desktop,Top,,,1,3
8437,User8437,56.0,Male,Desktop,Top,Shopping,,0,3
4915,User4915,24.0,Male,Desktop,Bottom,,Afternoon,0,4
4302,User4302,,Male,Mobile,Bottom,,Evening,0,2
2797,User2797,,Male,Mobile,Top,News,Afternoon,0,4
7537,User7537,26.0,Male,Desktop,Side,,Afternoon,0,4
2331,User2331,37.0,Male,Desktop,Top,Social Media,Night,0,4
3387,User3387,22.0,Male,Mobile,Top,Social Media,Evening,0,5
591,User591,,Male,Desktop,Top,Education,Morning,0,4
2125,User2125,,Male,Tablet,Top,,,1,2
1462,User1462,41.0,Male,Desktop,Bottom,Education,Morning,0,5
4697,User4697,,Male,Mobile,Side,,,1,2
9855,User9855,,Male,Desktop,Bottom,,Morning,1,3
3245,User3245,40.0,Male,Desktop,Side,Shopping,,1,5
6603,User6603,40.0,Non-Binary,Desktop,Side,News,Night,0,5
2727,User2727,,Non-Binary,Mobile,Bottom,,Afternoon,1,3
9455,User9455,33.0,Female,Desktop,Side,News,Morning,0,5
38,User38,35.0,Non-Binary,Tablet,Side,Entertainment,Morning,0,5
5527,User5527,23.0,Non-Binary,Desktop,Top,,Evening,0,5
1689,User1689,,Male,Desktop,Side,Entertainment,Night,0,3
7174,User7174,56.0,Male,Mobile,Side,,Afternoon,0,4
5459,User5459,,Male,Mobile,Top,News,Morning,0,3
5412,User5412,35.0,Male,Desktop,Top,,Evening,1,2
749,User749,,Male,Mobile,Bottom,,Night,1,2
7866,User7866,51.0,Male,Mobile,Bottom,Social Media,Morning,1,4
7189,User7189,,Male,Desktop,Bottom,,Night,0,3
6129,User6129,36.0,Male,Desktop,Side,Shopping,Evening,1,4
2023,User2023,19.0,Male,Desktop,Bottom,,Morning,1,3
2124,User2124,,Male,Desktop,Top,,,1,1
1305,User1305,,Female,Tablet,Top,News,,1,4
5980,User5980,40.0,Female,Desktop,Bottom,,Morning,1,4
2430,User2430,38.0,Female,Desktop,,Shopping,,0,3
6707,User6707,,Male,Tablet,Bottom,Shopping,,0,3
374,User374,,Male,Tablet,Bottom,Shopping,,0,3
7022,User7022,29.0,Male,Desktop,Bottom,,Afternoon,0,3
8326,User8326,23.0,Male,Desktop,Bottom,Entertainment,Evening,1,5
3299,User3299,44.0,Non-Binary,Desktop,Side,News,Evening,1,5
6467,User6467,30.0,Non-Binary,Desktop,Side,,Morning,1,5
1129,User1129,,Male,Desktop,Bottom,Entertainment,Night,0,4
9910,User9910,53.0,Male,Mobile,Bottom,,Night,0,5
6478,User6478,62.0,Male,Desktop,Top,Education,Morning,0,4
6018,User6018,64.0,Female,Mobile,Top,Entertainment,Afternoon,0,6
9008,User9008,,Non-Binary,Tablet,Top,Entertainment,Evening,0,5
1404,User1404,,Non-Binary,Mobile,Side,Education,Night,0,5
462,User462,,Male,Desktop,Top,Entertainment,Afternoon,0,4
283,User283,,Female,Mobile,Top,Entertainment,,0,4
3246,User3246,,Female,Mobile,Side,Education,Afternoon,1,4
6188,User6188,,Male,Desktop,Side,Entertainment,Morning,1,4
6416,User6416,34.0,Male,Mobile,Bottom,News,,0,5
8940,User8940,52.0,Male,Desktop,Top,,Night,0,4
9684,User9684,63.0,Male,Tablet,Top,,Afternoon,0,3
4154,User4154,43.0,Female,Tablet,Side,,Morning,0,4
1096,User1096,44.0,Non-Binary,Tablet,Side,,Evening,0,4
1253,User1253,36.0,Female,Desktop,Bottom,,Morning,1,5
3531,User3531,47.0,Male,Mobile,Bottom,Shopping,Evening,0,5
3774,User3774,,Female,Desktop,Top,,Night,0,4
6654,User6654,,Male,Desktop,Top,Education,Afternoon,1,4
250,User250,,Male,Mobile,Bottom,,Afternoon,1,3
8121,User8121,46.0,Male,Desktop,Bottom,,Night,0,4
6265,User6265,,Male,Desktop,Side,,,0,2
4768,User4768,38.0,Male,Tablet,Side,,Evening,0,4
5596,User5596,43.0,Male,Desktop,Top,Social Media,Afternoon,1,4
4775,User4775,30.0,Female,Desktop,,News,,0,3
1650,User1650,29.0,Male,Desktop,Top,,Morning,1,3
4950,User4950,,Male,Mobile,Side,,,1,2
7854,User7854,,Non-Binary,Desktop,Top,Education,Evening,0,4
7773,User7773,,Female,Desktop,Bottom,News,Evening,0,4
6337,User6337,,Male,Desktop,Bottom,,Night,1,1
9990,User9990,,Male,Desktop,Side,Education,Night,1,4
3453,User3453,62.0,Male,Desktop,Top,,Evening,0,3
3333,User3333,,Male,Desktop,Top,,,1,2
8453,User8453,,Non-Binary,Tablet,Side,,Morning,0,4
4306,User4306,,Male,Tablet,Side,Shopping,Evening,0,4
5361,User5361,,Male,Mobile,Top,Social Media,Night,0,4
5732,User5732,,Non-Binary,Tablet,Side,,Evening,1,3
6765,User6765,46.0,Female,Desktop,Top,,Morning,1,3
6443,User6443,,Male,Desktop,Bottom,News,Night,0,4
5881,User5881,26.0,Male,Tablet,Top,,,1,3
5227,User5227,,Male,Mobile,Top,,,1,2
3855,User3855,,Male,Tablet,Side,Shopping,Morning,0,4
8253,User8253,,Non-Binary,Desktop,Bottom,Entertainment,Night,1,4
1435,User1435,,Male,Mobile,Bottom,Entertainment,Morning,0,4
2207,User2207,19.0,Male,Mobile,,,,0,3
4316,User4316,,Male,Tablet,Top,,Night,0,2
4503,User4503,52.0,Female,Desktop,Side,Education,Morning,0,6
3058,User3058,,Female,Desktop,Top,Shopping,Morning,0,4
5832,User5832,,Male,Desktop,Side,,,1,2
284,User284,,Male,Tablet,Side,,Afternoon,1,3
3403,User3403,,Female,Desktop,Top,,Night,1,3
6743,User6743,,Male,Desktop,Side,Entertainment,,1,2
9276,User9276,,Non-Binary,Tablet,Side,Entertainment,Morning,0,5
310,User310,31.0,Male,Desktop,Bottom,,Morning,0,3
9489,User9489,20.0,Male,Tablet,Top,,Morning,0,4
2137,User2137,,Male,Desktop,Side,News,Night,1,3
3632,User3632,,Male,Desktop,Bottom,,Night,0,2
1770,User1770,51.0,Female,Mobile,Top,News,Evening,0,6
6221,User6221,,Male,Mobile,Side,Entertainment,Evening,0,5
5425,User5425,,Non-Binary,Mobile,,Entertainment,,1,3
4260,User4260,21.0,Male,Desktop,Side,Shopping,Evening,0,5
5238,User5238,30.0,Male,Desktop,Top,Entertainment,Morning,0,5
6723,User6723,22.0,Female,Desktop,Side,,Morning,0,3
7923,User7923,,Non-Binary,Desktop,Bottom,,,0,2
4510,User4510,46.0,Male,Desktop,Top,Shopping,Afternoon,0,4
4333,User4333,,Male,Desktop,Top,,Morning,0,3
5429,User5429,58.0,Male,Tablet,Bottom,,,0,3
5766,User5766,,Male,Desktop,Side,Social Media,Evening,1,3
7632,User7632,54.0,Male,Desktop,Side,Social Media,Evening,0,5
8459,User8459,,Non-Binary,Tablet,Bottom,,,1,3
1399,User1399,,Male,Desktop,Bottom,Education,,1,2
4707,User4707,21.0,Male,Desktop,Top,,,1,3
5592,User5592,,Male,Desktop,Bottom,,Evening,0,3
6487,User6487,19.0,Male,Tablet,Side,,Morning,1,4
1738,User1738,22.0,Male,Desktop,Side,,Morning,0,3
1001,User1001,23.0,Non-Binary,Desktop,Side,,Night,0,3
9143,User9143,49.0,Non-Binary,Desktop,Side,News,Evening,0,5
4390,User4390,64.0,Female,Tablet,Bottom,,Evening,0,5
1395,User1395,52.0,Male,Desktop,Side,,Evening,0,4
8647,User8647,,Female,Desktop,Top,Shopping,Morning,1,4
3429,User3429,59.0,Male,Desktop,Side,,,1,2
3508,User3508,,Male,Tablet,Side,,Night,0,2
5085,User5085,,Male,Desktop,Top,News,Night,1,3
7110,User7110,44.0,Non-Binary,Desktop,,Social Media,,0,4
5647,User5647,46.0,Male,Tablet,Side,,Morning,1,4
7138,User7138,26.0,Male,Tablet,,,,1,3
7629,User7629,52.0,Female,Mobile,Side,Education,Morning,0,5
4181,User4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0,6
8018,User8018,,Male,Desktop,Side,,Night,1,2
5740,User5740,,Male,Mobile,Side,Shopping,,0,3
2815,User2815,,Male,Desktop,Top,News,,0,3
1704,User1704,,Female,Tablet,Bottom,Shopping,Evening,1,4
3714,User3714,,Male,Desktop,Side,,Afternoon,0,3
3467,User3467,37.0,Female,Tablet,Bottom,Entertainment,,0,5
5804,User5804,27.0,Female,Desktop,Top,News,Night,0,6
6630,User6630,47.0,Male,Desktop,Bottom,Entertainment,Morning,0,3
6629,User6629,64.0,Male,Tablet,Side,Entertainment,,0,5
9044,User9044,29.0,Male,Desktop,Bottom,Entertainment,Morning,0,5
2289,User2289,,Male,Desktop,Bottom,Shopping,Morning,1,4
8932,User8932,27.0,Male,Tablet,Side,Education,Morning,0,5
5514,User5514,31.0,Male,Desktop,Bottom,,Night,1,2
4763,User4763,48.0,Male,Mobile,Bottom,Education,Night,0,5
2400,User2400,39.0,Non-Binary,Tablet,Top,News,Evening,0,6
487,User487,,Male,Mobile,Side,,Afternoon,1,3
9431,User9431,,Male,Desktop,Top,Entertainment,Afternoon,1,3
4091,User4091,,Male,Tablet,Top,News,Afternoon,0,4
2336,User2336,,Male,Tablet,Side,,Morning,1,3
8874,User8874,54.0,Male,Mobile,Bottom,Education,Night,0,5
8413,User8413,,Male,Desktop,Side,,,0,2
2602,User2602,61.0,Female,Desktop,Side,,Afternoon,1,5
1205,User1205,48.0,Male,Desktop,Bottom,Shopping,Night,0,5
1041,User1041,37.0,Male,Mobile,Side,,Morning,1,4
7542,User7542,42.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0,6
1975,User1975,30.0,Female,Mobile,Top,Social Media,,1,5
8131,User8131,35.0,Male,Desktop,,,,0,1
6764,User6764,,Female,Mobile,Side,Education,Night,0,5
5405,User5405,29.0,Male,Tablet,Side,Education,Night,0,5
7065,User7065,57.0,Male,Desktop,Side,,,1,3
1935,User1935,30.0,Female,Desktop,Side,Entertainment,Afternoon,1,4
6254,User6254,58.0,Male,Desktop,Bottom,Education,,0,5
393,User393,40.0,Male,Desktop,Bottom,,Morning,1,4
750,User750,,Male,Mobile,Bottom,Social Media,Night,0,4
8964,User8964,,Male,Desktop,Side,,Afternoon,0,2
2637,User2637,20.0,Non-Binary,Mobile,Top,Education,Night,0,6
157,User157,,Male,Mobile,Top,,Night,0,4
6133,User6133,,Male,Mobile,Top,,Night,0,3
6198,User6198,47.0,Male,Mobile,Bottom,Social Media,Night,0,5
7425,User7425,53.0,Male,Desktop,Bottom,,Night,0,4
6705,User6705,,Male,Desktop,Bottom,News,,0,3
6986,User6986,,Female,Mobile,Side,,Night,0,4
5338,User5338,51.0,Male,Desktop,Top,,Morning,1,3
250,User250,,Male,Mobile,Bottom,News,,1,3
6287,User6287,40.0,Male,Tablet,Top,,Morning,1,3
4047,User4047,,Male,Tablet,Top,Entertainment,Afternoon,0,5
5447,User5447,,Female,Desktop,Bottom,,Morning,0,4
3507,User3507,60.0,Male,Tablet,Bottom,Social Media,Night,0,4
8459,User8459,38.0,Male,Tablet,Bottom,,,1,3
6287,User6287,,Female,Tablet,Bottom,,,1,3
2023,User2023,19.0,Male,Desktop,Side,,Morning,1,2
250,User250,,Non-Binary,Mobile,Bottom,News,Afternoon,1,4
9496,User9496,,Male,Desktop,Bottom,Social Media,Night,0,4
8906,User8906,,Male,Desktop,Top,Shopping,Night,1,4
2876,User2876,23.0,Male,Desktop,Top,Education,Morning,1,4
284,User284,,Non-Binary,Tablet,Side,Shopping,,1,4
2485,User2485,57.0,Male,Mobile,Bottom,,Night,1,4
8112,User8112,,Male,Desktop,Bottom,,Night,0,1
2251,User2251,,Male,Mobile,,,,0,2
4462,User4462,,Male,Desktop,Bottom,,Afternoon,1,2
3445,User3445,54.0,Male,Mobile,,,,0,2
315,User315,,Non-Binary,Desktop,,,,1,2
4437,User4437,,Male,Desktop,Side,Entertainment,Afternoon,0,3
8208,User8208,,Female,Desktop,Top,,Evening,1,3
5514,User5514,31.0,Male,Desktop,Side,,,1,3
966,User966,,Male,Desktop,Bottom,,Night,1,4
1905,User1905,62.0,Male,Mobile,,Education,,1,3
2017,User2017,,Male,Tablet,Bottom,,Evening,1,4
659,User659,46.0,Male,Desktop,Side,,Morning,0,4
8788,User8788,46.0,Male,Desktop,Side,,Morning,0,2
5631,User5631,64.0,Male,Mobile,Side,Education,Night,0,5
6573,User6573,55.0,Non-Binary,Desktop,Side,,Evening,1,4
2555,User2555,,Non-Binary,Tablet,Bottom,News,,1,4
6495,User6495,,Non-Binary,Tablet,Bottom,,Afternoon,1,4
9905,User9905,,Non-Binary,Tablet,Top,Entertainment,Night,1,5
4742,User4742,31.0,Male,Desktop,Bottom,,,1,3
9476,User9476,,Male,Tablet,Bottom,Shopping,Afternoon,0,4
2387,User2387,,Male,Mobile,Side,Social Media,Night,1,3
5444,User5444,22.0,Male,Tablet,Bottom,,Evening,0,4
6287,User6287,40.0,Male,Tablet,Bottom,,,1,3
3339,User3339,43.0,Male,Desktop,Bottom,Shopping,Evening,0,6
345,User345,23.0,Male,Desktop,Bottom,Education,Evening,0,4
6758,User6758,,Male,Desktop,Top,News,Afternoon,0,3
3573,User3573,42.0,Male,Desktop,,,,0,1
4274,User4274,32.0,Female,Desktop,Top,,Morning,0,5
3231,User3231,32.0,Male,Mobile,Side,Education,Morning,0,5
2725,User2725,,Non-Binary,Mobile,Top,Education,Morning,0,5
6700,User6700,32.0,Female,Mobile,Side,Entertainment,Night,0,6
7099,User7099,22.0,Female,Mobile,,,,1,3
1804,User1804,,Male,Tablet,Top,,Evening,0,3
4322,User4322,,Non-Binary,Mobile,Side,,Morning,0,4
4981,User4981,,Male,Desktop,Bottom,Shopping,Evening,1,4
8853,User8853,,Female,Mobile,Top,Shopping,Night,0,5
6296,User6296,29.0,Male,Desktop,Bottom,Education,Evening,1,4
6268,User6268,,Male,Desktop,Top,,,1,2
9516,User9516,28.0,Female,Desktop,Top,,,1,4
3957,User3957,62.0,Male,Mobile,Bottom,,Morning,0,4
7144,User7144,,Non-Binary,Mobile,Bottom,,Night,0,4
2291,User2291,53.0,Male,Tablet,Bottom,,,0,3
1284,User1284,42.0,Female,Tablet,Top,,Afternoon,0,5
3846,User3846,38.0,Non-Binary,Desktop,Bottom,Entertainment,,1,4
1144,User1144,53.0,Female,Desktop,Bottom,,Evening,0,5
2297,User2297,57.0,Male,Tablet,Side,,Morning,1,4
3203,User3203,,Male,Tablet,Bottom,News,Night,0,4
5302,User5302,,Male,Desktop,Bottom,,Morning,0,2
5590,User5590,,Non-Binary,Mobile,Side,,,0,3
9504,User9504,,Male,Desktop,Top,Shopping,,1,2
7353,User7353,,Male,Tablet,Top,Social Media,Evening,0,4
3973,User3973,,Female,Mobile,Side,Education,Night,0,5
4474,User4474,,Female,Tablet,Top,,Afternoon,0,3
7775,User7775,,Male,Desktop,Top,Social Media,Morning,0,3
2290,User2290,41.0,Male,Desktop,Top,,Evening,1,3
9771,User9771,,Female,Tablet,Bottom,,Evening,0,4
188,User188,56.0,Male,Tablet,,News,,1,3
8147,User8147,,Female,Desktop,Top,,,1,3
860,User860,29.0,Male,Tablet,Bottom,,Morning,0,4
4620,User4620,43.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1,5
2373,User2373,31.0,Male,Desktop,Top,Social Media,Night,1,3
5499,User5499,23.0,Male,Mobile,Top,Entertainment,Night,0,5
1873,User1873,41.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0,5
7471,User7471,,Male,Mobile,Bottom,Shopping,,1,3
7507,User7507,,Male,Desktop,Top,,Afternoon,1,2
7631,User7631,47.0,Male,Desktop,,Entertainment,,0,3
5142,User5142,,Male,Desktop,Side,Social Media,,0,2
8956,User8956,,Male,Tablet,Side,,Morning,1,3
7036,User7036,28.0,Non-Binary,Desktop,Side,,Night,0,5
3192,User3192,,Male,Desktop,Bottom,,Evening,0,3
6573,User6573,55.0,Non-Binary,Desktop,Top,,Evening,1,3
2333,User2333,28.0,Male,Desktop,Side,Shopping,,0,3
7198,User7198,42.0,Male,Tablet,Bottom,Shopping,Afternoon,0,6
1067,User1067,61.0,Male,Tablet,Bottom,Education,Afternoon,0,5
8338,User8338,,Female,Mobile,Top,,Morning,0,3
7783,User7783,,Male,Tablet,Bottom,,,0,2
9967,User9967,,Male,Desktop,Side,Education,Evening,1,2
7889,User7889,,Male,Tablet,Side,,Evening,0,3
9373,User9373,,Female,Desktop,Bottom,Entertainment,Evening,0,5
2248,User2248,34.0,Male,Desktop,Bottom,,Afternoon,0,5
5425,User5425,,Non-Binary,Desktop,Top,Entertainment,Afternoon,1,3
6849,User6849,39.0,Male,Desktop,Top,,,1,2
7674,User7674,43.0,Male,Desktop,Bottom,News,Afternoon,1,4
4938,User4938,28.0,Male,Desktop,,Social Media,,1,2
2939,User2939,54.0,Male,Tablet,Bottom,Education,Night,0,5
3483,User3483,20.0,Male,Mobile,Side,News,Morning,1,4
9394,User9394,,Male,Tablet,Side,Shopping,Morning,0,4
4537,User4537,61.0,Male,Desktop,Bottom,,Morning,0,4
5559,User5559,50.0,Male,Desktop,,Social Media,,0,2
6852,User6852,44.0,Male,Desktop,Top,Social Media,,0,4
2835,User2835,26.0,Male,Desktop,Side,Shopping,Morning,0,5
256,User256,52.0,Female,Desktop,Side,,Night,0,5
2137,User2137,,Male,Tablet,Bottom,,Night,1,3
1973,User1973,37.0,Female,Mobile,Top,Social Media,Morning,0,5
7622,User7622,57.0,Male,Mobile,Bottom,,Afternoon,0,4
4049,User4049,,Male,Desktop,Top,,Night,1,3
2115,User2115,40.0,Non-Binary,Mobile,Side,,Night,0,5
5784,User5784,,Male,Mobile,Side,Shopping,Morning,0,5
2313,User2313,,Non-Binary,Desktop,Bottom,News,Evening,0,4
8082,User8082,34.0,Non-Binary,Tablet,Side,News,Evening,0,6
3333,User3333,,Male,Tablet,Top,,Evening,1,4
6951,User6951,,Female,Mobile,Bottom,Entertainment,Night,0,5
1713,User1713,,Male,Mobile,Top,,Night,0,2
660,User660,,Non-Binary,Tablet,Bottom,,,0,3
168,User168,18.0,Male,Mobile,Side,,Morning,0,4
2402,User2402,27.0,Female,Mobile,Top,,Morning,0,5
5219,User5219,39.0,Non-Binary,Desktop,Top,News,,0,5
4361,User4361,29.0,Male,Tablet,Side,,,1,4
1532,User1532,,Non-Binary,Mobile,Side,,Evening,0,4
177,User177,37.0,Non-Binary,Tablet,Top,,Night,0,4
1650,User1650,,Male,Desktop,Bottom,,Morning,1,2
6863,User6863,,Male,Desktop,Bottom,Entertainment,Morning,1,3
5032,User5032,49.0,Male,Mobile,Bottom,,Evening,0,5
9267,User9267,20.0,Male,Desktop,Side,,Morning,1,3
5698,User5698,,Male,Mobile,Bottom,Education,Morning,0,5
5329,User5329,54.0,Male,Desktop,Side,Education,Evening,1,4
2044,User2044,31.0,Male,Mobile,Bottom,News,Evening,1,4
4621,User4621,,Male,Desktop,Top,,,1,1
4787,User4787,,Male,Mobile,Bottom,Entertainment,Morning,0,4
6248,User6248,,Female,Desktop,Top,,,1,2
6692,User6692,,Male,Mobile,Side,,Evening,0,3
503,User503,43.0,Male,Desktop,Bottom,,Morning,1,3
1656,User1656,18.0,Male,Mobile,Side,,Evening,0,5
7210,User7210,45.0,Female,Tablet,Side,,,0,4
9266,User9266,,Male,Mobile,Bottom,Education,Afternoon,1,3
1420,User1420,62.0,Male,Desktop,Bottom,News,Morning,1,5
7674,User7674,,Female,Desktop,Bottom,,Afternoon,1,3
9660,User9660,,Male,Desktop,Top,Social Media,Night,1,3
9913,User9913,,Male,Desktop,Side,,Morning,0,3
4871,User4871,58.0,Female,Desktop,Side,,,1,4
1019,User1019,36.0,Male,Tablet,Bottom,Social Media,Night,0,4
3895,User3895,,Non-Binary,Desktop,Top,,Morning,0,3
7776,User7776,,Female,Mobile,Top,,Morning,0,4
1905,User1905,62.0,Male,Mobile,Bottom,,,1,3
5837,User5837,,Male,Mobile,Top,Entertainment,,0,3
6014,User6014,,Male,Mobile,Bottom,Social Media,Night,0,4
4827,User4827,,Male,Mobile,Bottom,Education,Morning,0,4
7047,User7047,21.0,Female,Desktop,Side,,Morning,0,5
6500,User6500,18.0,Male,Mobile,,Entertainment,,0,3
8571,User8571,,Male,Tablet,Side,,Afternoon,0,3
3049,User3049,,Non-Binary,Desktop,Top,Education,,0,4
1910,User1910,63.0,Male,Desktop,Side,,Night,1,4
2833,User2833,,Male,Mobile,Bottom,Shopping,Morning,0,5
1710,User1710,37.0,Male,Tablet,Side,,Afternoon,1,3
7840,User7840,,Non-Binary,Desktop,Top,Shopping,,0,4
4424,User4424,,Male,Desktop,Side,,Afternoon,0,2
2387,User2387,,Male,Desktop,Top,Social Media,Night,1,3
1187,User1187,52.0,Male,Mobile,Bottom,Social Media,Night,0,5
4286,User4286,,Male,Desktop,Top,Shopping,Morning,0,4
7266,User7266,,Male,Desktop,Bottom,Education,Afternoon,1,3
9348,User9348,29.0,Male,Tablet,Side,,Morning,0,4
5574,User5574,,Female,Desktop,Bottom,Shopping,,1,4
2689,User2689,59.0,Male,Desktop,Top,Entertainment,Afternoon,0,4
670,User670,,Male,Desktop,Top,Shopping,Afternoon,1,4
6583,User6583,,Male,Tablet,Top,Education,Evening,0,4
255,User255,,Male,Desktop,Bottom,Entertainment,Night,1,3
8353,User8353,,Male,Desktop,Bottom,,,1,1
6100,User6100,,Male,Desktop,Bottom,,,1,2
7904,User7904,,Female,Desktop,Bottom,Social Media,,0,4
4707,User4707,21.0,Non-Binary,Desktop,Bottom,,Evening,1,4
5650,User5650,,Male,Tablet,Top,,Evening,0,3
487,User487,28.0,Male,Mobile,Side,,,1,3
7276,User7276,63.0,Male,Desktop,Top,,Night,0,3
2784,User2784,41.0,Female,Tablet,Top,,Morning,0,5
3594,User3594,49.0,Male,Tablet,Side,,Morning,0,4
